"Date","Price","Open","High","Low","Vol.","Change %"
"07/21/2016","23.80","23.80","23.80","23.80","","0.21%"
"07/20/2016","23.75","23.75","23.75","23.75","","-0.21%"
"07/19/2016","23.80","23.80","23.80","23.80","","0.00%"
"07/18/2016","23.80","23.80","23.80","23.80","","0.21%"
"07/15/2016","23.75","23.75","23.75","23.75","","-0.21%"
"07/14/2016","23.80","23.80","23.80","23.80","","-1.45%"
"07/13/2016","24.15","24.15","24.15","24.15","","-0.21%"
"07/12/2016","24.20","24.20","24.20","24.20","","0.00%"
"07/11/2016","24.20","24.20","24.20","24.20","","-2.81%"
"07/08/2016","24.90","24.90","24.90","24.90","","-0.80%"
"07/07/2016","25.10","25.10","25.10","25.10","","-0.40%"
"07/06/2016","25.20","25.20","25.20","25.20","","0.80%"
"07/05/2016","25.00","25.00","25.00","25.00","","-4.76%"
"07/01/2016","26.25","26.25","26.25","26.25","","-1.09%"
"06/30/2016","26.54","26.54","26.54","26.54","","-0.23%"
"06/29/2016","26.60","26.60","26.60","26.60","","-1.66%"
"06/28/2016","27.05","27.05","27.05","27.05","8.48K","3.84%"
"06/27/2016","26.05","26.05","26.05","26.05","","0.77%"
"06/24/2016","25.85","25.85","25.85","25.85","","-0.19%"
"06/23/2016","25.90","25.90","25.90","25.90","","0.78%"
"06/22/2016","25.70","25.70","25.70","25.70","","-3.20%"
"06/21/2016","26.55","26.55","26.55","26.55","","-3.10%"
"06/20/2016","27.40","27.40","27.40","27.40","","1.11%"
"06/17/2016","27.10","27.10","27.10","27.10","","0.00%"
"06/16/2016","27.10","27.10","27.10","27.10","","-0.18%"
"06/15/2016","27.15","27.15","27.15","27.15","4.24K","-0.55%"
"06/14/2016","27.30","27.30","27.30","27.30","14.84K","-0.91%"
"06/13/2016","27.55","27.55","27.55","27.55","","0.18%"
"06/10/2016","27.50","27.50","27.50","27.50","","-1.43%"
"06/09/2016","27.90","27.90","27.90","27.90","","2.20%"
"06/08/2016","27.30","27.30","27.30","27.30","","0.74%"
"06/07/2016","27.10","27.10","27.10","27.10","","0.00%"
"06/06/2016","27.10","27.10","27.10","27.10","","-0.73%"
"06/03/2016","27.30","27.30","27.30","27.30","","2.82%"
"06/02/2016","26.55","26.55","26.55","26.55","","1.34%"
"06/01/2016","26.20","26.20","26.20","26.20","","28.87%"
"05/31/2016","20.33","20.33","20.33","20.33","","-1.79%"
"05/27/2016","20.70","20.70","20.70","20.70","","0.00%"
"05/26/2016","20.70","20.70","20.70","20.70","","-1.43%"
"05/25/2016","21.00","21.00","21.00","21.00","","0.24%"
"05/24/2016","20.95","20.95","20.95","20.95","1.84K","-4.12%"
"05/23/2016","21.85","21.85","21.85","21.85","","-0.68%"
"05/20/2016","22.00","22.00","22.00","22.00","","0.00%"
"05/19/2016","22.00","22.00","22.00","22.00","3.68K","0.69%"
"05/18/2016","21.85","21.85","21.85","21.85","","-0.46%"
"05/17/2016","21.95","21.95","21.95","21.95","","0.23%"
"05/16/2016","21.90","21.90","21.90","21.90","","-1.57%"
"05/13/2016","22.25","22.25","22.25","22.25","","-0.45%"
"05/12/2016","22.35","22.35","22.35","22.35","","-1.11%"
"05/11/2016","22.60","22.60","22.60","22.60","","0.89%"
"05/10/2016","22.40","22.40","22.40","22.40","","0.22%"
"05/09/2016","22.35","22.35","22.35","22.35","","-2.19%"
"05/06/2016","22.85","22.85","22.85","22.85","","-0.22%"
"05/05/2016","22.90","22.90","22.90","22.90","","-1.72%"
"05/04/2016","23.30","23.30","23.30","23.30","","1.30%"
"05/03/2016","23.00","23.00","23.00","23.00","","-0.43%"
"05/02/2016","23.10","23.10","23.10","23.10","","3.96%"
"04/29/2016","22.22","22.22","22.22","22.22","","0.09%"
"04/28/2016","22.20","22.20","22.20","22.20","","0.91%"
"04/27/2016","22.00","22.00","22.00","22.00","","-1.12%"
"04/26/2016","22.25","22.25","22.25","22.25","","-1.98%"
"04/25/2016","22.70","22.70","22.70","22.70","","-3.81%"
"04/22/2016","23.60","23.60","23.60","23.60","","0.64%"
"04/21/2016","23.45","23.45","23.45","23.45","","1.08%"
"04/20/2016","23.20","23.20","23.20","23.20","","0.00%"
"04/19/2016","23.20","23.20","23.20","23.20","","1.75%"
"04/18/2016","22.80","22.80","22.80","22.80","","0.22%"
"04/15/2016","22.75","22.75","22.75","22.75","4.08K","2.02%"
"04/14/2016","22.30","22.30","22.30","22.30","","0.22%"
"04/13/2016","22.25","22.25","22.25","22.25","","-0.22%"
"04/12/2016","22.30","22.30","22.30","22.30","","1.13%"
"04/11/2016","22.05","22.05","22.05","22.05","","0.23%"
"04/08/2016","22.00","22.00","22.00","22.00","","0.46%"
"04/07/2016","21.90","21.90","21.90","21.90","","0.69%"
"04/06/2016","21.75","21.75","21.75","21.75","","-0.68%"
"04/05/2016","21.90","21.90","21.90","21.90","","-1.13%"
"04/04/2016","22.15","22.15","22.15","22.15","","1.14%"
"04/01/2016","21.90","21.90","21.90","21.90","","-5.97%"
"03/31/2016","23.29","23.29","23.29","23.29","","2.60%"
"03/30/2016","22.70","22.70","22.70","22.70","","1.79%"
"03/29/2016","22.30","22.30","22.30","22.30","","0.90%"
"03/28/2016","22.10","22.10","22.10","22.10","","0.68%"
"03/24/2016","21.95","21.95","21.95","21.95","","-0.23%"
"03/23/2016","22.00","22.00","22.00","22.00","","-1.35%"
"03/22/2016","22.30","22.30","22.30","22.30","","1.13%"
"03/21/2016","22.05","22.05","22.05","22.05","","-2.65%"
"03/18/2016","22.65","22.65","22.65","22.65","","-0.22%"
"03/17/2016","22.70","22.70","22.70","22.70","","0.22%"
"03/16/2016","22.65","22.65","22.65","22.65","","0.44%"
"03/15/2016","22.55","22.55","22.55","22.55","","1.35%"
"03/14/2016","22.25","22.25","22.25","22.25","","1.14%"
"03/11/2016","22.00","22.00","22.00","22.00","","1.15%"
"03/10/2016","21.75","21.75","21.75","21.75","","0.23%"
"03/09/2016","21.70","21.70","21.70","21.70","","-0.69%"
"03/08/2016","21.85","21.85","21.85","21.85","","-3.74%"
"03/07/2016","22.70","22.70","22.70","22.70","","0.00%"
"03/04/2016","22.70","22.70","22.70","22.70","","-0.22%"
"03/03/2016","22.75","22.75","22.75","22.75","","-0.44%"
"03/02/2016","22.85","22.85","22.85","22.85","","-1.30%"
"03/01/2016","23.15","23.15","23.15","23.15","","0.78%"
"02/29/2016","22.97","22.97","22.97","22.97","","-2.46%"
"02/26/2016","23.55","23.55","23.55","23.55","","0.00%"
"02/25/2016","23.55","23.55","23.55","23.55","","1.29%"
"02/24/2016","23.25","23.25","23.25","23.25","3.75K","-1.48%"
"02/23/2016","23.60","23.60","23.60","23.60","","-2.88%"
"02/22/2016","24.30","24.30","24.30","24.30","","-2.02%"
"02/19/2016","24.80","24.80","24.80","24.80","","-2.75%"
"02/18/2016","25.50","25.50","25.50","25.50","","-2.86%"
"02/17/2016","26.25","26.25","26.25","26.25","","0.19%"
"02/16/2016","26.20","26.20","26.20","26.20","","-1.13%"
"02/12/2016","26.50","26.50","26.50","26.50","","-0.19%"
"02/11/2016","26.55","26.55","26.55","26.55","","-0.19%"
"02/10/2016","26.60","26.60","26.60","26.60","","-1.48%"
"02/09/2016","27.00","27.00","27.00","27.00","","-1.28%"
"02/08/2016","27.35","27.35","27.35","27.35","","1.30%"
"02/05/2016","27.00","27.00","27.00","27.00","","1.12%"
"02/04/2016","26.70","26.70","26.70","26.70","","-1.11%"
"02/03/2016","27.00","27.00","27.00","27.00","18.75K","-0.55%"
"02/02/2016","27.15","27.15","27.15","27.15","","-1.99%"
"02/01/2016","27.70","27.70","27.70","27.70","","-4.97%"
"01/29/2016","29.15","29.15","29.15","29.15","","4.11%"
"01/28/2016","28.00","28.00","28.00","28.00","","-0.18%"
"01/27/2016","28.05","28.05","28.05","28.05","","1.08%"
"01/26/2016","27.75","27.75","27.75","27.75","","-1.77%"
"01/25/2016","28.25","28.25","28.25","28.25","","-1.22%"
"01/22/2016","28.60","28.60","28.60","28.60","1.80K","1.24%"
"01/21/2016","28.25","28.25","28.25","28.25","","-0.18%"
"01/20/2016","28.30","28.30","28.30","28.30","","0.35%"
"01/19/2016","28.20","28.20","28.20","28.20","","-0.88%"
"01/15/2016","28.45","28.45","28.45","28.45","7.20K","-4.21%"
"01/14/2016","29.70","29.70","29.70","29.70","","-4.35%"
"01/13/2016","31.05","31.05","31.05","31.05","","-0.96%"
"01/12/2016","31.35","31.35","31.35","31.35","","-4.86%"
"01/11/2016","32.95","32.95","32.95","32.95","","-4.35%"
"01/08/2016","34.45","34.45","34.45","34.45","3.60K","4.24%"
"01/07/2016","33.05","33.05","33.05","33.05","","0.30%"
"01/06/2016","32.95","32.95","32.95","32.95","","-0.45%"
"01/05/2016","33.10","33.10","33.10","33.10","","-3.64%"
"01/04/2016","34.35","34.35","34.35","34.35","","3.50%"
"12/31/2015","33.19","33.19","33.19","33.19","","4.37%"
"12/30/2015","31.80","31.80","31.80","31.80","","-2.90%"
"12/29/2015","32.75","32.75","32.75","32.75","","2.34%"
"12/28/2015","32.00","32.00","32.00","32.00","","1.59%"
"12/24/2015","31.50","31.50","31.50","31.50","","1.12%"
"12/23/2015","31.15","31.15","31.15","31.15","","1.14%"
"12/22/2015","30.80","30.80","30.80","30.80","","-1.60%"
"12/21/2015","31.30","31.30","31.30","31.30","","2.96%"
"12/18/2015","30.40","30.40","30.40","30.40","","1.84%"
"12/17/2015","29.85","29.85","29.85","29.85","","1.19%"
"12/16/2015","29.50","29.50","29.50","29.50","","15.01%"
"12/15/2015","25.65","25.65","25.65","25.65","","0.00%"
"12/14/2015","25.65","25.65","25.65","25.65","","0.00%"
"12/11/2015","25.65","25.65","25.65","25.65","","0.00%"
"12/10/2015","25.65","25.65","25.65","25.65","","0.00%"
"12/09/2015","25.65","25.65","25.65","25.65","","0.00%"
"12/08/2015","25.65","25.65","25.65","25.65","","0.00%"
"12/07/2015","25.65","25.65","25.65","25.65","","0.00%"
"12/04/2015","25.65","25.65","25.65","25.65","","0.00%"
"12/03/2015","25.65","25.65","25.65","25.65","","0.00%"
"12/02/2015","25.65","25.65","25.65","25.65","","0.00%"
"12/01/2015","25.65","25.65","25.65","25.65","","-0.77%"
"11/30/2015","25.85","25.85","25.85","25.85","","0.00%"
"11/27/2015","25.85","25.85","25.85","25.85","","0.00%"
"11/25/2015","25.85","25.85","25.85","25.85","","0.00%"
"11/24/2015","25.85","25.85","25.85","25.85","","0.00%"
"11/23/2015","25.85","25.85","25.85","25.85","","0.00%"
"11/20/2015","25.85","25.85","25.85","25.85","","0.00%"
"11/19/2015","25.85","25.85","25.85","25.85","","0.00%"
"11/18/2015","25.85","25.85","25.85","25.85","","0.00%"
"11/17/2015","25.85","25.85","25.85","25.85","","0.00%"
"11/16/2015","25.85","25.85","25.85","25.85","","0.00%"
"11/13/2015","25.85","25.85","25.85","25.85","","0.00%"
"11/12/2015","25.85","25.85","25.85","25.85","","0.00%"
"11/11/2015","25.85","25.85","25.85","25.85","","0.00%"
"11/10/2015","25.85","25.85","25.85","25.85","","0.00%"
"11/09/2015","25.85","25.85","25.85","25.85","","0.00%"
"11/06/2015","25.85","25.85","25.85","25.85","","0.00%"
"11/05/2015","25.85","25.85","25.85","25.85","","0.00%"
"11/04/2015","25.85","25.85","25.85","25.85","","0.00%"
"11/03/2015","25.85","25.85","25.85","25.85","","0.00%"
"11/02/2015","25.85","25.85","25.85","25.85","","-2.60%"
"10/30/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/29/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/28/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/27/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/26/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/23/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/22/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/21/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/20/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/19/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/16/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/15/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/14/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/13/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/12/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/09/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/08/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/07/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/06/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/05/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/02/2015","26.54","26.54","26.54","26.54","","0.00%"
"10/01/2015","26.54","26.54","26.54","26.54","","3.96%"
"09/30/2015","25.53","25.53","25.53","25.53","","0.00%"
"09/29/2015","25.53","25.53","25.53","25.53","","0.00%"
"09/28/2015","25.53","25.53","25.53","25.53","","0.00%"
"09/25/2015","25.53","25.53","25.53","25.53","","0.00%"
"09/24/2015","25.53","25.53","25.53","25.53","","0.00%"
"09/23/2015","25.53","25.53","25.53","25.53","","0.00%"
"09/22/2015","25.53","25.53","25.53","25.53","","0.00%"
"09/21/2015","25.53","25.53","25.53","25.53","","0.00%"
"09/18/2015","25.53","25.53","25.53","25.53","","0.00%"
"09/17/2015","25.53","25.53","25.53","25.53","","0.00%"
"09/16/2015","25.53","25.53","25.53","25.53","","0.00%"
"09/15/2015","25.53","25.53","25.53","25.53","","0.00%"
"09/14/2015","25.53","25.53","25.53","25.53","","0.00%"
"09/11/2015","25.53","25.53","25.53","25.53","","0.00%"
"09/10/2015","25.53","25.53","25.53","25.53","","0.00%"
"09/09/2015","25.53","25.53","25.53","25.53","","0.00%"
"09/08/2015","25.53","25.53","25.53","25.53","","0.00%"
"09/04/2015","25.53","25.53","25.53","25.53","","0.00%"
"09/03/2015","25.53","25.53","25.53","25.53","","0.00%"
"09/02/2015","25.53","25.53","25.53","25.53","","0.00%"
"09/01/2015","25.53","25.53","25.53","25.53","","-1.69%"
"08/31/2015","25.97","25.97","25.97","25.97","","0.00%"
"08/28/2015","25.97","25.97","25.97","25.97","","0.00%"
"08/27/2015","25.97","25.97","25.97","25.97","","0.00%"
"08/26/2015","25.97","25.97","25.97","25.97","","0.00%"
"08/25/2015","25.97","25.97","25.97","25.97","","0.00%"
"08/24/2015","25.97","25.97","25.97","25.97","","0.00%"
"08/21/2015","25.97","25.97","25.97","25.97","","0.00%"
"08/20/2015","25.97","25.97","25.97","25.97","","0.00%"
"08/19/2015","25.97","25.97","25.97","25.97","","0.00%"
"08/18/2015","25.97","25.97","25.97","25.97","","0.00%"
"08/17/2015","25.97","25.97","25.97","25.97","","0.00%"
"08/14/2015","25.97","25.97","25.97","25.97","","0.00%"
"08/13/2015","25.97","25.97","25.97","25.97","","0.00%"
"08/12/2015","25.97","25.97","25.97","25.97","","0.00%"
"08/11/2015","25.97","25.97","25.97","25.97","","0.00%"
"08/10/2015","25.97","25.97","25.97","25.97","","0.00%"
"08/07/2015","25.97","25.97","25.97","25.97","","0.00%"
"08/06/2015","25.97","25.97","25.97","25.97","","0.00%"
"08/05/2015","25.97","25.97","25.97","25.97","","0.00%"
"08/04/2015","25.97","25.97","25.97","25.97","","0.00%"
"08/03/2015","25.97","25.97","25.97","25.97","","-1.22%"
"07/30/2015","26.29","26.29","26.29","26.29","","0.00%"
"07/29/2015","26.29","26.29","26.29","26.29","","0.00%"
"07/28/2015","26.29","26.29","26.29","26.29","","0.00%"
"07/27/2015","26.29","26.29","26.29","26.29","","0.00%"
"07/24/2015","26.29","26.29","26.29","26.29","","0.00%"
"07/23/2015","26.29","26.29","26.29","26.29","","0.00%"
"07/22/2015","26.29","26.29","26.29","26.29","","0.00%"
"07/21/2015","26.29","26.29","26.29","26.29","","0.00%"
"07/20/2015","26.29","26.29","26.29","26.29","","0.00%"
"07/17/2015","26.29","26.29","26.29","26.29","","0.00%"
"07/16/2015","26.29","26.29","26.29","26.29","","0.00%"
"07/15/2015","26.29","26.29","26.29","26.29","","0.00%"
"07/14/2015","26.29","26.29","26.29","26.29","","0.00%"
"07/02/2015","26.29","26.29","26.29","26.29","","-0.64%"
"07/01/2015","26.46","26.46","26.46","26.46","","-13.42%"
"04/03/2015","30.56","30.56","30.56","30.56","","0.00%"
"04/02/2015","30.56","30.56","30.56","30.56","","7.87%"
"04/01/2015","28.33","28.33","28.33","28.33","","-32.98%"
"01/02/2015","42.27","42.27","42.27","42.27","","31.27%"
"10/20/2014","32.20","32.20","32.20","32.20","","0.00%"
"10/17/2014","32.20","32.20","32.20","32.20","","-0.31%"
"10/16/2014","32.30","32.30","32.30","32.30","","-0.31%"
"10/15/2014","32.40","32.40","32.40","32.40","","0.31%"
"10/14/2014","32.30","32.30","32.30","32.30","","-0.62%"
"10/13/2014","32.50","32.50","32.50","32.50","","0.31%"
"10/10/2014","32.40","32.40","32.40","32.40","","-0.31%"
"10/09/2014","32.50","32.50","32.50","32.50","","0.00%"
"10/08/2014","32.50","32.50","32.50","32.50","","-0.46%"
"10/07/2014","32.65","32.65","32.65","32.65","","7.08%"
"10/06/2014","30.49","30.49","30.49","30.49","","-1.45%"
"10/03/2014","30.94","30.94","30.94","30.94","","-0.39%"
"10/02/2014","31.06","31.06","31.06","31.06","","-0.45%"
"10/01/2014","31.20","31.20","31.20","31.20","","3.83%"
"09/05/2014","30.05","30.05","30.05","30.05","","1.01%"
"09/04/2014","29.75","29.75","29.75","29.75","","0.51%"
"09/03/2014","29.60","29.60","29.60","29.60","","0.17%"
"09/02/2014","29.55","29.55","29.55","29.55","","-0.67%"
"08/28/2014","29.75","29.75","29.75","29.75","","2.23%"
"08/27/2014","29.10","29.10","29.10","29.10","","1.04%"
"08/26/2014","28.80","28.80","28.80","28.80","","1.23%"
"08/25/2014","28.45","28.45","28.45","28.45","","-0.59%"
"08/22/2014","28.62","28.62","28.62","28.62","","-0.28%"
"08/21/2014","28.70","28.70","28.70","28.70","","-0.31%"
"08/20/2014","28.79","28.79","28.79","28.79","","-0.45%"
"08/19/2014","28.92","28.92","28.92","28.92","","-0.34%"
"08/18/2014","29.02","29.02","29.02","29.02","","2.54%"
"08/15/2014","28.30","28.30","28.30","28.30","","-0.88%"
"08/14/2014","28.55","28.55","28.55","28.55","","-0.17%"
"08/13/2014","28.60","28.60","28.60","28.60","","-2.22%"
"08/12/2014","29.25","29.25","29.25","29.25","","-0.34%"
"08/11/2014","29.35","29.35","29.35","29.35","","-0.51%"
"08/08/2014","29.50","29.50","29.50","29.50","","0.68%"
"08/07/2014","29.30","29.30","29.30","29.30","","-0.51%"
"08/06/2014","29.45","29.45","29.45","29.45","","0.17%"
"08/05/2014","29.40","29.40","29.40","29.40","","1.91%"
"08/04/2014","28.85","28.85","28.85","28.85","","0.70%"
"08/01/2014","28.65","28.65","28.65","28.65","","-3.31%"
"07/31/2014","29.63","29.63","29.63","29.63","","0.61%"
"07/30/2014","29.45","29.45","29.45","29.45","","-1.67%"
"07/29/2014","29.95","29.95","29.95","29.95","","-2.12%"
"07/28/2014","30.60","30.60","30.60","30.60","","1.16%"
"07/25/2014","30.25","30.25","30.25","30.25","","-2.42%"
"07/24/2014","31.00","31.00","31.00","31.00","","0.16%"
"07/23/2014","30.95","30.95","30.95","30.95","","0.00%"
"07/22/2014","30.95","30.95","30.95","30.95","","-0.48%"
"07/21/2014","31.10","31.10","31.10","31.10","","-0.80%"
"07/18/2014","31.35","31.35","31.35","31.35","","0.00%"
"07/17/2014","31.35","31.35","31.35","31.35","","-1.57%"
"07/16/2014","31.85","31.85","31.85","31.85","","-0.78%"
"07/15/2014","32.10","32.10","32.10","32.10","","-0.31%"
"07/14/2014","32.20","32.20","32.20","32.20","","0.63%"
"07/11/2014","32.00","32.00","32.00","32.00","","0.31%"
"07/10/2014","31.90","31.90","31.90","31.90","","-0.78%"
"07/09/2014","32.15","32.15","32.15","32.15","","-1.83%"
"07/08/2014","32.75","32.75","32.75","32.75","","-0.91%"
"07/07/2014","33.05","33.05","33.05","33.05","","-4.20%"
"07/03/2014","34.50","34.50","34.50","34.50","","-0.14%"
"07/02/2014","34.55","34.55","34.55","34.55","","-1.00%"
"07/01/2014","34.90","34.90","34.90","34.90","","-8.25%"
"06/30/2014","38.04","38.04","38.04","38.04","","-1.45%"
"06/27/2014","38.60","38.60","38.60","38.60","","-0.26%"
"06/26/2014","38.70","38.70","38.70","38.70","","0.00%"
"06/25/2014","38.70","38.70","38.70","38.70","","0.65%"
"06/24/2014","38.45","38.45","38.45","38.45","","0.39%"
"06/23/2014","38.30","38.30","38.30","38.30","","-0.13%"
"06/20/2014","38.35","38.35","38.35","38.35","","-1.67%"
"06/19/2014","39.00","39.00","39.00","39.00","","-1.02%"
"06/18/2014","39.40","39.40","39.40","39.40","","-1.75%"
"06/17/2014","40.10","40.10","40.10","40.10","","0.00%"
"06/16/2014","40.10","40.10","40.10","40.10","","0.88%"
"06/13/2014","39.75","39.75","39.75","39.75","","0.38%"
"06/12/2014","39.60","39.60","39.60","39.60","","0.64%"
"06/11/2014","39.35","39.35","39.35","39.35","","0.51%"
"06/10/2014","39.15","39.15","39.15","39.15","","-0.38%"
"06/09/2014","39.30","39.30","39.30","39.30","","-0.76%"
"06/06/2014","39.60","39.60","39.60","39.60","","1.15%"
"06/05/2014","39.15","39.15","39.15","39.15","","-0.63%"
"06/04/2014","39.40","39.40","39.40","39.40","","0.38%"
"06/03/2014","39.25","39.25","39.25","39.25","","0.00%"
"06/02/2014","39.25","39.25","39.25","39.25","","13.60%"
"05/29/2014","34.55","34.55","34.55","34.55","","0.73%"
"05/28/2014","34.30","34.30","34.30","34.30","","1.63%"
"05/27/2014","33.75","33.75","33.75","33.75","","1.66%"
"05/23/2014","33.20","33.20","33.20","33.20","","0.30%"
"05/22/2014","33.10","33.10","33.10","33.10","","-0.60%"
"05/21/2014","33.30","33.30","33.30","33.30","","-1.04%"
"05/20/2014","33.65","33.65","33.65","33.65","","1.05%"
"05/19/2014","33.30","33.30","33.30","33.30","","1.68%"
"05/16/2014","32.75","32.75","32.75","32.75","","-1.50%"
"05/15/2014","33.25","33.25","33.25","33.25","","0.00%"
"05/14/2014","33.25","33.25","33.25","33.25","","-0.30%"
"05/13/2014","33.35","33.35","33.35","33.35","","0.30%"
"05/12/2014","33.25","33.25","33.25","33.25","","-1.92%"
"05/09/2014","33.90","33.90","33.90","33.90","","-0.44%"
"05/08/2014","34.05","34.05","34.05","34.05","","0.74%"
"05/07/2014","33.80","33.80","33.80","33.80","","-0.15%"
"05/06/2014","33.85","33.85","33.85","33.85","","0.59%"
"05/05/2014","33.65","33.65","33.65","33.65","","-0.30%"
"05/02/2014","33.75","33.75","33.75","33.75","","0.15%"
"05/01/2014","33.70","33.70","33.70","33.70","","1.20%"
"04/30/2014","33.30","33.30","33.30","33.30","","-0.60%"
"04/29/2014","33.50","33.50","33.50","33.50","","0.75%"
"04/28/2014","33.25","33.25","33.25","33.25","","0.30%"
"04/25/2014","33.15","33.15","33.15","33.15","","-0.30%"
"04/24/2014","33.25","33.25","33.25","33.25","","0.61%"
"04/23/2014","33.05","33.05","33.05","33.05","","0.46%"
"04/22/2014","32.90","32.90","32.90","32.90","","0.77%"
"04/21/2014","32.65","32.65","32.65","32.65","","0.00%"
"04/17/2014","32.65","32.65","32.65","32.65","","0.31%"
"04/16/2014","32.55","32.55","32.55","32.55","","-0.91%"
"04/15/2014","32.85","32.85","32.85","32.85","","0.46%"
"04/14/2014","32.70","32.70","32.70","32.70","","-0.61%"
"04/11/2014","32.90","32.90","32.90","32.90","","-0.75%"
"04/10/2014","33.15","33.15","33.15","33.15","","-0.90%"
"04/09/2014","33.45","33.45","33.45","33.45","","-1.47%"
"04/08/2014","33.95","33.95","33.95","33.95","","0.15%"
"04/07/2014","33.90","33.90","33.90","33.90","","0.30%"
"04/04/2014","33.80","33.80","33.80","33.80","","-0.59%"
"04/03/2014","34.00","34.00","34.00","34.00","","1.04%"
"04/02/2014","33.65","33.65","33.65","33.65","","0.45%"
"04/01/2014","33.50","33.50","33.50","33.50","","-11.49%"
"03/31/2014","37.85","37.85","37.85","37.85","","2.02%"
"03/28/2014","37.10","37.10","37.10","37.10","","-0.80%"
"03/27/2014","37.40","37.40","37.40","37.40","","0.81%"
"03/26/2014","37.10","37.10","37.10","37.10","","7.69%"
"03/25/2014","34.45","34.45","34.45","34.45","","-6.77%"
"03/24/2014","36.95","36.95","36.95","36.95","1.84K","-2.25%"
"03/21/2014","37.80","37.80","37.80","37.80","","-1.18%"
"03/20/2014","38.25","38.25","38.25","38.25","","-1.92%"
"03/19/2014","39.00","39.00","39.00","39.00","","0.13%"
"03/18/2014","38.95","38.95","38.95","38.95","","-1.27%"
"03/17/2014","39.45","39.45","39.45","39.45","","1.94%"
"03/14/2014","38.70","38.70","38.70","38.70","","0.52%"
"03/13/2014","38.50","38.50","38.50","38.50","","-2.28%"
"03/12/2014","39.40","39.40","39.40","39.40","","-0.13%"
"03/11/2014","39.45","39.45","39.45","39.45","","-0.13%"
"03/10/2014","39.50","39.50","39.50","39.50","","-0.13%"
"03/07/2014","39.55","39.55","39.55","39.55","","1.02%"
"03/06/2014","39.15","39.15","39.15","39.15","","0.77%"
"03/05/2014","38.85","38.85","38.85","38.85","1.84K","0.65%"
"03/04/2014","38.60","38.60","38.60","38.60","","1.85%"
"03/03/2014","37.90","37.90","37.90","37.90","","-29.62%"
"02/28/2014","53.85","53.85","53.85","53.85","","0.00%"
"02/27/2014","53.85","53.85","53.85","53.85","","-2.18%"
"02/26/2014","55.05","55.05","55.05","55.05","","-2.48%"
"02/25/2014","56.45","56.45","56.45","56.45","2.04K","0.53%"
"02/24/2014","56.15","56.15","56.15","56.15","4.07K","-10.02%"
"02/21/2014","62.40","62.40","62.40","62.40","","7.22%"
"02/20/2014","58.20","58.20","58.20","58.20","","5.91%"
"02/19/2014","54.95","54.95","54.95","54.95","","16.30%"
"02/18/2014","47.25","47.25","47.25","47.25","","7.02%"
"02/14/2014","44.15","44.15","44.15","44.15","","3.52%"
"02/13/2014","42.65","42.65","42.65","42.65","","4.15%"
"02/12/2014","40.95","40.95","40.95","40.95","","0.24%"
"02/11/2014","40.85","40.85","40.85","40.85","","3.16%"
"02/10/2014","39.60","39.60","39.60","39.60","","-2.94%"
"02/07/2014","40.80","40.80","40.80","40.80","","-2.51%"
"02/06/2014","41.85","41.85","41.85","41.85","","1.09%"
"02/05/2014","41.40","41.40","41.40","41.40","","0.24%"
"02/04/2014","41.30","41.30","41.30","41.30","","5.09%"
"02/03/2014","39.30","39.30","39.30","39.30","","-42.92%"
"01/30/2014","68.85","68.85","68.85","68.85","","-7.58%"
"01/29/2014","74.50","74.50","74.50","74.50","","19.68%"
"01/28/2014","62.25","62.25","62.25","62.25","","-9.78%"
"01/27/2014","69.00","69.00","69.00","69.00","","-30.41%"
"01/24/2014","99.15","99.15","99.15","99.15","","58.64%"
"01/23/2014","62.50","62.50","62.50","62.50","","5.31%"
"01/22/2014","59.35","59.35","59.35","59.35","","9.91%"
"01/21/2014","54.00","54.00","54.00","54.00","","7.89%"
"01/17/2014","50.05","50.05","50.05","50.05","","-0.79%"
"01/16/2014","50.45","50.45","50.45","50.45","","5.32%"
"01/15/2014","47.90","47.90","47.90","47.90","","0.10%"
"01/14/2014","47.85","47.85","47.85","47.85","","11.41%"
"01/13/2014","42.95","42.95","42.95","42.95","1.41K","11.99%"
"01/10/2014","38.35","38.35","38.35","38.35","1.76K","1.72%"
"01/09/2014","37.70","37.70","37.70","37.70","3.52K","-3.08%"
"01/08/2014","38.90","38.90","38.90","38.90","","0.91%"
"01/07/2014","38.55","38.55","38.55","38.55","","3.49%"
